Timestamp,Year,Feelings,Gender,Age,Location,Relationship,Finance,Adjustment,Understanding,Study_pressure,Result,Living,Support,Social_media,Inferiority,Meal,Sick,Recreation,Sleep,Scale
1/29/2021 13:52,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:52,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:52,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:52,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:52,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:52,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:52,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:52,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:52,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:52,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:52,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:52,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:53,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:53,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:53,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:53,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:53,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:53,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:53,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:53,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:53,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:53,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:53,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:53,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:53,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:53,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:53,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:53,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:53,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:53,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:53,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:54,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:54,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:54,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:54,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:54,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:54,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:54,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:54,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:54,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:54,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:54,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:54,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:55,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:55,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:55,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:55,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:55,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:55,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:55,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:55,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:55,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:55,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:55,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:55,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:55,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:55,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:55,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:55,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:55,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:55,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:55,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:56,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:56,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:56,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:56,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:56,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:59,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:59,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:59,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:59,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:59,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 14:00,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 14:00,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 14:00,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 14:00,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 14:00,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 14:00,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 14:00,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 14:00,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 14:00,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 14:00,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 14:00,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 14:00,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 14:00,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 14:00,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 14:00,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 14:00,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 14:00,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 14:00,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 14:00,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 14:00,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 14:00,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 14:00,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 14:01,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 14:01,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 14:01,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 14:01,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 14:01,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 14:01,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 14:01,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 14:01,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 14:01,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 14:01,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 14:01,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 14:01,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 14:01,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 14:01,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 14:01,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 14:01,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 14:01,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 14:01,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 14:01,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 14:01,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 14:01,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 14:02,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 14:02,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 14:02,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 14:02,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 14:02,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 14:02,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 14:02,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 14:02,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 14:02,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 14:02,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 14:02,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 14:02,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 14:03,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 14:03,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 14:03,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 14:03,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 14:03,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 14:03,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 14:03,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 14:03,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 14:03,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 14:03,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 14:03,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 14:03,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 14:03,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 14:03,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 14:03,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 14:03,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 14:03,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 14:03,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 14:03,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 14:03,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 15:38,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 15:38,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 15:38,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 15:38,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 15:38,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 15:38,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 15:38,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 15:38,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 15:38,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 15:38,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 15:38,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 15:38,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 15:38,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 15:38,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 15:38,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 15:38,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 15:38,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 15:38,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 15:39,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 15:39,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 15:39,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 15:39,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 15:39,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 15:39,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 15:39,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 15:39,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 15:39,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 15:39,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 15:39,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 15:39,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 15:39,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 15:39,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 15:39,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 15:39,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 15:39,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 15:39,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 15:39,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 15:39,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 15:39,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 15:40,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 15:40,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
